Create scrolls: Granite Crab scroll (Stony Shell)	12533	level=16	xp=0.2	out=10	12009x1 (Granite crab pouch)  tools=[]
Create scrolls: Spirit Mosquito scroll (Pester)	12838	level=17	xp=0.5	out=10	12778x1 (Spirit mosquito pouch)  tools=[]
Create scrolls: Desert Wyrm scroll (Electric Lash)	12460	level=18	xp=0.4	out=10	12049x1 (Desert wyrm pouch)  tools=[]
Create scrolls: Spirit Scorpion scroll (Venom Shot)	12432	level=19	xp=1.0	out=10	12055x1 (Spirit scorpion pouch)  tools=[]
Create scrolls: Spirit Tz-Kih scroll (Fireball Assault)	12839	level=22	xp=1.1	out=10	12808x1 (Spirit tz-kih pouch)  tools=[]
Create scrolls: Albino Rat scroll (Cheese Feast)	12430	level=23	xp=2.3	out=10	12067x1 (Albino rat pouch)  tools=[]
Create scrolls: Spirit Kalphite scroll (Sandstorm)	12446	level=25	xp=2.5	out=10	12063x1 (Spirit kalphite pouch)  tools=[]
Create scrolls: Compost Mound scroll (Generate Compost)	12440	level=28	xp=0.6	out=10	12091x1 (Compost mound pouch)  tools=[]
Create scrolls: Giant Chinchompa scroll (Explode)	12834	level=29	xp=2.9	out=10	12800x1 (Giant chinchompa pouch)  tools=[]
Create scrolls: Vampyre Bat scroll (Vampyre Touch)	12447	level=31	xp=1.5	out=10	12053x1 (Vampyre bat pouch)  tools=[]
Create scrolls: Honey Badger scroll (Insane Ferocity)	12433	level=32	xp=1.6	out=10	12065x1 (Honey badger pouch)  tools=[]
Create scrolls: Beaver scroll (Multichop)	12429	level=33	xp=0.7	out=10	12021x1 (Beaver pouch)  tools=[]
Create scrolls: Void scroll (Call to Arms)	12443	level=34	xp=0.7	out=10	12818x1 (Void ravager pouch)  tools=[]
Create scrolls: Bronze Minotaur scroll (Bronze Bull Rush)	12461	level=36	xp=3.6	out=10	12073x1 (Bronze minotaur pouch)  tools=[]
Create scrolls: Bull Ant scroll (Unburden)	12431	level=40	xp=0.6	out=10	12087x1 (Bull ant pouch)  tools=[]
Create scrolls: Macaw scroll (Herbcall)	12422	level=41	xp=0.8	out=10	12071x1 (Macaw pouch)  tools=[]
Create scrolls: Evil Turnip scroll (Evil Flames)	12448	level=42	xp=2.1	out=10	12051x1 (Evil turnip pouch)  tools=[]
Create scrolls: Spirit Cockatrice scroll (Petrifying Gaze)	12458	level=43	xp=0.9	out=10	12095x1 (Spirit cockatrice pouch)  tools=[]
Create scrolls: Iron Minotaur scroll (Iron Bull Rush)	12462	level=46	xp=4.6	out=10	12075x1 (Iron minotaur pouch)  tools=[]
Create scrolls: Pyrelord scroll (Immense Heat)	12829	level=46	xp=2.3	out=10	12816x1 (Pyrelord pouch)  tools=[]
Create scrolls: Magpie scroll (Thieving Fingers)	12426	level=47	xp=0.9	out=10	12041x1 (Magpie pouch)  tools=[]
Create scrolls: Bloated Leech scroll (Blood Drain)	12444	level=49	xp=2.4	out=10	12061x1 (Bloated leech pouch)  tools=[]
Create scrolls: Spirit Terrorbird scroll (Tireless Run)	12441	level=52	xp=0.5	out=10	12007x1 (Spirit terrorbird pouch)  tools=[]
Create scrolls: Abyssal Parasite scroll (Abyssal Drain)	12454	level=54	xp=1.1	out=10	12035x1 (Abyssal parasite pouch)  tools=[]
Create scrolls: Spirit Jelly scroll (Dissolve)	12453	level=55	xp=5.5	out=10	12027x1 (Spirit jelly pouch)  tools=[]
Create scrolls: Ibis scroll (Fish Rain)	12424	level=56	xp=1.1	out=10	12531x1 (Ibis pouch)  tools=[]
Create scrolls: Steel Minotaur scroll (Steel Bull Rush)	12463	level=56	xp=5.6	out=10	12077x1 (Steel minotaur pouch)  tools=[]
Create scrolls: Spirit Kyatt scroll (Ambush)	12836	level=57	xp=5.7	out=10	12812x1 (Spirit kyatt pouch)  tools=[]
Create scrolls: Spirit Larupia scroll (Rending)	12840	level=57	xp=5.7	out=10	12784x1 (Spirit larupia pouch)  tools=[]
Create scrolls: Spirit Graahk scroll (Goad)	12835	level=57	xp=5.7	out=10	12810x1 (Spirit graahk pouch)  tools=[]
Create scrolls: Karamthulu Overlord scroll (Doomsphere)	12455	level=58	xp=5.8	out=10	12023x1 (Karam. overlord pouch)  tools=[]
Create scrolls: Smoke Devil scroll (Dust Cloud)	12468	level=61	xp=3.0	out=10	12085x1 (Smoke devil pouch)  tools=[]
Create scrolls: Abyssal Lurker scroll (Abyssal Stealth)	12427	level=62	xp=1.2	out=10	12037x1 (Abyssal lurker pouch)  tools=[]
Create scrolls: Spirit Cobra scroll (Ophidian Incubation)	12436	level=63	xp=3.1	out=10	12015x1 (Spirit cobra pouch)  tools=[]
Create scrolls: Stranger Plant scroll (Poisonous Blast)	12467	level=64	xp=3.2	out=10	12045x1 (Stranger plant pouch)  tools=[]
Create scrolls: Mithril Minotaur scroll (Mithril Bull Rush)	12464	level=66	xp=6.6	out=10	12079x1 (Mithril minotaur pouch)  tools=[]
Create scrolls: Barker Toad scroll (Toad Bark)	12452	level=66	xp=1.0	out=10	12123x1 (Barker toad pouch)  tools=[]
Create scrolls: War Tortoise scroll (Testudo)	12439	level=67	xp=0.7	out=10	12031x1 (War tortoise pouch)  tools=[]
Create scrolls: Bunyip scroll (Swallow Whole)	12438	level=68	xp=1.4	out=10	12029x1 (Bunyip pouch)  tools=[]
Create scrolls: Fruit Bat scroll (Fruitfall)	12423	level=69	xp=1.4	out=10	12033x1 (Fruit bat pouch)  tools=[]
Create scrolls: Ravenous Locust scroll (Famine)	12830	level=70	xp=1.5	out=10	12820x1 (Ravenous locust pouch)  tools=[]
Create scrolls: Arctic Bear scroll (Arctic Blast)	12451	level=71	xp=1.1	out=10	12057x1 (Arctic bear pouch)  tools=[]
Create scrolls: Obsidian Golem scroll (Volcanic Strength)	12826	level=73	xp=7.3	out=10	12792x1 (Obsidian golem pouch)  tools=[]
Create scrolls: Granite Lobster scroll (Crushing Claw)	12449	level=74	xp=3.7	out=10	12069x1 (Granite lobster pouch)  tools=[]
Create scrolls: Praying Mantis scroll (Mantis Strike)	12450	level=75	xp=3.7	out=10	12011x1 (Praying mantis pouch)  tools=[]
Create scrolls: Forge Regent scroll (Inferno)	12841	level=76	xp=1.5	out=10	12782x1 (Forge regent pouch)  tools=[]
Create scrolls: Adamant Minotaur scroll (Adamant Bull Rush)	12465	level=76	xp=7.6	out=10	12081x1 (Adamant minotaur pouch)  tools=[]
Create scrolls: Talon Beast scroll (Deadly Claw)	12831	level=77	xp=11.4	out=10	12794x1 (Talon beast pouch)  tools=[]
Create scrolls: Giant Ent scroll (Acorn Missile)	12457	level=78	xp=1.6	out=10	12013x1 (Giant ent pouch)  tools=[]
Create scrolls: Elemental Titan scroll (Titan's Constitution)	12824	level=79	xp=7.9	out=10	12802x1 (Fire titan pouch)  tools=[]
Create scrolls: Hydra scroll (Regrowth)	12442	level=80	xp=1.6	out=10	12025x1 (Hydra pouch)  tools=[]
Create scrolls: Spirit Dagannoth scroll (Spike Shot)	12456	level=83	xp=4.1	out=10	12017x1 (Spirit dagannoth pouch)  tools=[]
Create scrolls: Lava Titan scroll (Ebon Thunder)	12837	level=83	xp=8.3	out=10	12788x1 (Lava titan pouch)  tools=[]
Create scrolls: Swamp Titan scroll (Swamp Plague)	12832	level=85	xp=4.2	out=10	12776x1 (Swamp titan pouch)  tools=[]
Create scrolls: Rune Minotaur scroll (Rune Bull Rush)	12466	level=86	xp=8.6	out=10	12083x1 (Rune minotaur pouch)  tools=[]
Create scrolls: Unicorn Stallion scroll (Healing Aura)	12434	level=88	xp=1.8	out=10	12039x1 (Unicorn stallion pouch)  tools=[]
Create scrolls: Geyser Titan scroll (Boil)	12833	level=89	xp=8.9	out=10	12786x1 (Geyser titan pouch)  tools=[]
Create scrolls: Wolpertinger scroll (Magic Focus)	12437	level=92	xp=4.6	out=10	12089x1 (Wolpertinger pouch)  tools=[]
Create scrolls: Abyssal Titan scroll (Essence Shipment)	12827	level=93	xp=1.9	out=10	12796x1 (Abyssal titan pouch)  tools=[]
Create scrolls: Iron Titan scroll (Iron Within)	12828	level=95	xp=4.7	out=10	12822x1 (Iron titan pouch)  tools=[]
Create scrolls: Pack Yak scroll (Winter Storage)	12435	level=96	xp=4.8	out=10	12093x1 (Pack yak pouch)  tools=[]
Create scrolls: Steel Titan scroll (Steel of Legends)	12825	level=99	xp=4.9	out=10	12790x1 (Steel titan pouch)  tools=[]
Create scrolls: Lesser Demon scroll (Ring of Fire)	34146	level=82	xp=3.9	out=10	34137x1 (Brawler demon pouch)  tools=[]
Create scrolls: Light Creature scroll (Enlightenment)	32832	level=88	xp=8.7	out=10	32829x1 (Light creature pouch)  tools=[]
Create scrolls: Void scroll (Call to Arms)	12443	level=34	xp=0.7	out=10	12780x1 (Void spinner pouch)  tools=[]
Create scrolls: Void scroll (Call to Arms)	12443	level=34	xp=0.7	out=10	12798x1 (Void torcher pouch)  tools=[]
Create scrolls: Void scroll (Call to Arms)	12443	level=34	xp=0.7	out=10	12814x1 (Void shifter pouch)  tools=[]
Create scrolls: Elemental Titan scroll (Titan's Constitution)	12824	level=79	xp=7.9	out=10	12804x1 (Moss titan pouch)  tools=[]
Create scrolls: Elemental Titan scroll (Titan's Constitution)	12824	level=79	xp=7.9	out=10	12806x1 (Ice titan pouch)  tools=[]
Create scrolls: Spirit Cockatrice scroll (Petrifying Gaze)	12458	level=43	xp=0.9	out=10	12097x1 (Spirit guthatrice pouch)  tools=[]
Create scrolls: Spirit Cockatrice scroll (Petrifying Gaze)	12458	level=43	xp=0.9	out=10	12099x1 (Spirit saratrice pouch)  tools=[]
Create scrolls: Spirit Cockatrice scroll (Petrifying Gaze)	12458	level=43	xp=0.9	out=10	12101x1 (Spirit zamatrice pouch)  tools=[]
Create scrolls: Spirit Cockatrice scroll (Petrifying Gaze)	12458	level=43	xp=0.9	out=10	12103x1 (Spirit pengatrice pouch)  tools=[]
Create scrolls: Spirit Cockatrice scroll (Petrifying Gaze)	12458	level=43	xp=0.9	out=10	12105x1 (Spirit coraxatrice pouch)  tools=[]
Create scrolls: Spirit Cockatrice scroll (Petrifying Gaze)	12458	level=43	xp=0.9	out=10	12107x1 (Spirit vulatrice pouch)  tools=[]
