# Global safe950 search universe; independent of curated tabs.
58227	2	3	Augmented Masterwork bow	a3a6fc35c2d2976dd3f62a9dd61e512733be9da2f994e5d3288c0129ca2f8fd8
58228	2	3	Augmented Masterwork bow (uncharged)	92277ae1b764838513b5ff1756683d5c054ead3ec14239449e46f0017441c476
59112	2	7	Augmented masterwork magic robe bottom	380be652fc68050cd0a5d6db28ca837864112fc72b73787d8e66748fdab46885
59113	2	7	Augmented masterwork magic robe bottom (uncharged)	6e3d5d154da2e1d4cec2eb2735c5a1402657e66c97127f7afa75c9f28f175528
59118	2	4	Augmented masterwork magic robe top	8b2b76530f44f61ba6755537add95ecb557a73a9308b500a0fc17f1b8d093f10
59119	2	4	Augmented masterwork magic robe top (uncharged)	3b6215e3e882b78556885389e278904266a9700633282b853f7a1e0f0ad2f7d5
45980	2	4	Augmented masterwork melee platebody	956d5e2dabeae3f7b4f7ce7412a27cf8101a24f2de04d27fb57286e95491971e
45981	2	4	Augmented masterwork melee platebody (uncharged)	a57ef5c831889cb03a5529e40c38770d92437877dbc566e959db84698ad80353
45982	2	7	Augmented masterwork melee platelegs	f95fd249e74d419abc1bbfa2a1f455171ae88d075b49b4dcbfce5801aa4cc40c
45983	2	7	Augmented masterwork melee platelegs (uncharged)	34912b2fa2ba53f35819e6710b7986764d24bf50be53d14bd5d2d07d81175220
60587	2	4	Augmented masterwork ranged body	d43eb2aecd31ca7a1f1f9640ee1f7962844d6d110e977dc7afcd9829bf612af2
60588	2	4	Augmented masterwork ranged body (uncharged)	8729aa17a61898c6c2a6a59622683a1d9181b6aacc205e0529b51d6a8b08ae0e
60576	2	7	Augmented masterwork ranged chaps	dde81d4fe22092d65ad254c2c3bb510f4effee371e369580debb667ce8577f20
60577	2	7	Augmented masterwork ranged chaps (uncharged)	11af3c19758546253cba9ebde1c7d5d4fbe009484aac273e7c96936901d82176
50174	2	3	Augmented Masterwork Spear of Annihilation	0754f55fab7569dde04aa552b94a2e856a49b7245829ebd9ac05217795218807
50175	2	3	Augmented Masterwork Spear of Annihilation (uncharged)	4f9724710971aa834e98cd80c370554f46aa96a38b9cea8fc7f906cc466305c7
58491	2	3	Augmented Masterwork staff	1da71b8c3013ffec640959164966d3ca1d980bf88a849c5417c172723d8fda06
58492	2	3	Augmented Masterwork staff (uncharged)	28675d5590839051dda35f2edc4b78f3d3bb65b4b84e5e83febc165a92b0fc81
43189	2	3	Augmented Masuta's warspear	21190e311f954f116298fb1677f824a394c5a956d518a8ddc72cd68dc63f621b
43190	2	3	Augmented Masuta's warspear (uncharged)	4ca84c50f91a3bd8d46848a951a12ecb3088688047c166e77758f7b7a2624941
49582	2	3	Augmented Mattock of Time and Space	5ad6a631cf5adabb98622a17ea79c254163159c91e76c23b6e6623537b445683
49583	2	3	Augmented Mattock of Time and Space (uncharged)	0b160872fe62ba99a8bdbc43403acb152513c614e0833ccf59615b4a1e30a21d
36533	2	5	Augmented merciless kiteshield	db25efc1e32bd80f4201666febbdc25a7d705f8e751983b64e19825631f18d4d
37866	2	3	Augmented Mizuyari	1b6a2a3b421a259de7f796d9745a30e19b86bab14b1898312dd890d4665ca168
37867	2	3	Augmented Mizuyari (uncharged)	dd840dd9c8c50b0f488e8df55ea949a109a26509aa040169f1152b0f2db0887f
36717	2	3	Augmented noxious longbow	1130420ad0292992a02775c07412361399620ff532eb9be4ba3571dfbcb7f353
54242	2	3	Augmented noxious longbow (Aurora)	e1c6122b79ee07d338a813e376cd97abd6b79d06b5c642a22a203bb364bedf21
54243	2	3	Augmented noxious longbow (Aurora)(uncharged)	6c5c0aa2b437b3b654b63abb4ea474416dc607a1039e0e928a71dfcbb977e3d4
38276	2	3	Augmented noxious longbow (Barrows)	8581afc361d530ceb30dad1366ae37377d0c051573b03b1f4a28c734aebd4579
38277	2	3	Augmented noxious longbow (Barrows)(uncharged)	cf9f3705f46e22712cd031bd9ef5b5c238025716c1eab510da15710c526fbb6a
38354	2	3	Augmented noxious longbow (blood)	57cee5a2e0cbd5b4767383e7e9125c6f9953c52156cc0e5ddcf45a544cf752dc
38355	2	3	Augmented noxious longbow (blood)(uncharged)	94fa09e86945bc4b52bb7bb4c22d409cdc887f0ccd44b9131d9e83b2a95efae9
42182	2	3	Augmented noxious longbow (ice)	659c5361982aab4b5069a3ff1a2b8e23fb4d165744c32a6159c30710469207e1
42183	2	3	Augmented noxious longbow (ice)(uncharged)	bcb0aea8b6a51d0f446894aabadfa9fe093bdd5095223746cdd571a1954081bf
38302	2	3	Augmented noxious longbow (shadow)	0c69a9fcd4baefe607fb6bc3e6de0f3df9c11050b7c3ec6f02e3e4988d12bbe0
38303	2	3	Augmented noxious longbow (shadow)(uncharged)	f811bf82b4238cb1c8de9c1feea64240ddea122dddf9c0d189c2d91f80eed982
55043	2	3	Augmented noxious longbow (Soul)	a60cd174b1a9d6c88e081029f93355efaa5512c831385744d931b3471b3fdb7b
55044	2	3	Augmented noxious longbow (Soul)(uncharged)	92813ae5638bf5a71e7ff5e68d81a4c1bfc8cf51e661d9549ab5101427c34c98
38328	2	3	Augmented noxious longbow (Third Age)	2c9475425ffb557f97f858912a1e96a0b67f5b3097498eca8f0131181571c36b
38329	2	3	Augmented noxious longbow (Third Age)(uncharged)	c01e1b12524aff87dae5cb0830fb75080d8e3c67ebc4fd662fb6ed47ed2fb321
36718	2	3	Augmented noxious longbow (uncharged)	2b12626dfe9eccc31bbbc32692a06ea27a7b0f43fa57e0270b5b286f6c3f35d4
36715	2	3	Augmented noxious scythe	2e72e97c81a89902db02565dc256c415ee9e45dc98d9b8893ef3cda8293adcbf
54232	2	3	Augmented noxious scythe (Aurora)	ef05046dca4a29b17cd3e9b0d8db3bcef30c639549588217f4311c0e91b21019
54233	2	3	Augmented noxious scythe (Aurora)(uncharged)	69c1d44ffa1f699425e64716bc2e44c17931a6f86e936ae003b55e35f1f638ee
38272	2	3	Augmented noxious scythe (Barrows)	6e51f57d659b39f58b827c65b3f013568ce49c499313b2e9d32a7f162c9d4d3f
38273	2	3	Augmented noxious scythe (Barrows)(uncharged)	2954ad404485a564e85805d939a4d0061064e9b573823e075a7380f8787e8b25
38350	2	3	Augmented noxious scythe (blood)	3ae8aec26ce0308f67aa06e49d134f328a506f60f186fd60728f34b3ea0196d1
38351	2	3	Augmented noxious scythe (blood)(uncharged)	02e0fb41fa4c56f58a19d04a7739d33fe9a985d848e59823154a949849b50f81
42178	2	3	Augmented noxious scythe (ice)	b5965d16dbc73dc869a849def458927c4756cacf5587080e68441035b54d6019
42179	2	3	Augmented noxious scythe (ice)(uncharged)	19d123db444ddcbbe233c4baaaf90accd481c7b04bac3afca6716b2a67b9d9c8
38298	2	3	Augmented noxious scythe (shadow)	d11e8f4072c7b2ea2efdc383b34a85e3fcfde7dbaaee192632c05fd9cbb4956e
38299	2	3	Augmented noxious scythe (shadow)(uncharged)	c009bd1ca6ea530540351934c0977140a74100d19d0877a4c36f329a22283f84
55033	2	3	Augmented noxious scythe (Soul)	6db29b1d70621368c48835a3e16efe35a3615b1d9089b8871efc6b0c46448a7d
55034	2	3	Augmented noxious scythe (Soul)(uncharged)	bdca3c2ac5c064908e541979d51a74685c22958d1919b45ad3d02f647b5a6226
38324	2	3	Augmented noxious scythe (Third Age)	70bd7c593c0c51d54bc7c0f5b9793b9b62e1044bebf097e1f9a49ead621355bf
38325	2	3	Augmented noxious scythe (Third Age)(uncharged)	dc246b3652799e4c2f07c98ca561630a635d3226f7da23c49e588ff72617004e
36716	2	3	Augmented noxious scythe (uncharged)	f3b8439c9192be38b6546b47cb265391c7f57957886a396b414669083a34d601
36713	2	3	Augmented noxious staff	f7ae79f890450f0c7a61b8238878360fc8fb57004bcd72cf5e48aec987ef0c92
54237	2	3	Augmented noxious staff (Aurora)	cac80f79319daaeb5a68770ce9bd369e0126f76999af95347546f48fc4d73c3d
54238	2	3	Augmented noxious staff (Aurora)(uncharged)	d0d8cd8e3c6e7ff42aa7c1adb9eee38e84f27f742b9a9c16fcd3b43a47ea4220
38274	2	3	Augmented noxious staff (Barrows)	e8f1f7ef721753943c666b3f126abde0d24ecb983c695caa51a0909c6fa5fd8b
38275	2	3	Augmented noxious staff (Barrows)(uncharged)	2128ac5ca575b28970bad9ad71a0f4ab8ddbfe7c637bd1eea69a34effd859d27
38352	2	3	Augmented noxious staff (blood)	c241d49ef366c3c6867cefbb7461715424988757239bda6e1056c68d89ee1eac
38353	2	3	Augmented noxious staff (blood)(uncharged)	9556404971bed400e49ee893f2459dc282655363ff5f87ab76b79321d142ee0d
42180	2	3	Augmented noxious staff (ice)	7ef9ad43cba6c4bc5a5e42fa71cca1632a0f0194d1a2271e6855f52a55898541
42181	2	3	Augmented noxious staff (ice)(uncharged)	5778a4609789dbbb5c4f6e20e1174489b771635810f0acc44a294dae7bd2c14e
38300	2	3	Augmented noxious staff (shadow)	1732e1b1d4efed2bd3b74adc82a2fd17dc3a4e6d51fa0456208859515d65d532
38301	2	3	Augmented noxious staff (shadow)(uncharged)	c0eea74fc64740de1e131fde6c814fa5ff78e9c06bd5dea9c46e476d14897e11
55038	2	3	Augmented noxious staff (Soul)	e7ea7ac54e51d978654f19a9c7ada7b55164da6a7f730c4840b3791fa46720ec
55039	2	3	Augmented noxious staff (Soul)(uncharged)	42510a5d29cfbd5168e1ae6a7518dad18a3f05e85245ee1189ae3819aeb1d10f
38326	2	3	Augmented noxious staff (Third Age)	848395705a91592033c4c25db2f2479b14d19836f91a82aabc573b4931c2c312
38327	2	3	Augmented noxious staff (Third Age)(uncharged)	5b4101e6e6d3f5015a18d55f54333712542a6bff32e020127479894bf93d8583
36714	2	3	Augmented noxious staff (uncharged)	d7fc749a37252add44a6cb069333333fce697698d63a3b87d9f2ba7cec660c8f
39232	2	3	Augmented Obliteration	e005ced8d44d3ccc7ecc23577dba76b7b47337648f1f81576f724af75af1f39a
39233	2	3	Augmented Obliteration (uncharged)	13aa1b8a72339670de4a173f77ec24d62759ffe8d00b0d3bdcdf7799adde616c
57160	2	5	Augmented Ode to Deceit	841d3c7e20a465cebc5bd6efafbc998e2c2322ea1444fcc5025e4bb5f106bea6
61088	2	5	Augmented Ode to Deceit (Aurora)	307ab06eaba55162967efde8a10135307e5ec2b5c4e8c364431004c61b064ee6
61089	2	5	Augmented Ode to Deceit (Aurora)(uncharged)	48c3102496001d07082bfaf8211f73192c1ee077d41efa36103e9b23d4ec4637
61073	2	5	Augmented Ode to Deceit (Barrows)	b3f4eee237e507546ab0c1f8687f3bd34bdca368e612714171785f330efac9da
61074	2	5	Augmented Ode to Deceit (Barrows)(uncharged)	0fc1b7289c86afab54d7bfa734467e7563486c418908f94203cc9f247e4884c1
61082	2	5	Augmented Ode to Deceit (Blood)	d13015d407e8369f41b82f0626b6b1dca2bca007c45f35e71d2339cffc6d3c37
61083	2	5	Augmented Ode to Deceit (Blood)(uncharged)	4e2b5e50d918701c79c020d7397b11b5354356c77806974b56dca87787c8efde
61085	2	5	Augmented Ode to Deceit (Ice)	9e8dd82e39a094e666b0417412519f471fd2716c7043b6b8c9fbc41facefae3c
61086	2	5	Augmented Ode to Deceit (Ice)(uncharged)	daccfdb11d3ef204040e15aceedeab775a5dc650bef7d1e991cfe57105ba0550
61076	2	5	Augmented Ode to Deceit (Shadow)	b9dbe2a349a2c98c17798d343506bd176a451db6d68b5223bed6665169df297a
61077	2	5	Augmented Ode to Deceit (Shadow)(uncharged)	7c70400e3d43bf4c3b75e8ad259d43fc09f5ebd440c3de4e6fae3113e34bf957
61091	2	5	Augmented Ode to Deceit (Soul)	bc85e86fc8ecf3106fd7360bb1defa18493539f4bd1270941acb701f1c3629d2
61092	2	5	Augmented Ode to Deceit (Soul)(uncharged)	9a1663bfa5c3d1112438a3aa70aa74de13c56aae74839ee2b003184e21ed82da
61079	2	5	Augmented Ode to Deceit (Third Age)	203e5998f2afc3e7d6d2bf97875dda01cd761225c9701a04cafbefecbd31fab3
61080	2	5	Augmented Ode to Deceit (Third Age)(uncharged)	8a71d590ea60f4208dadd74f72ad8a2076a87b39557531e3bae1944b9986fef5
57161	2	5	Augmented Ode to Deceit (uncharged)	9f4c84dfcd8a4eaec7fa0c4014130cd2106e9cd5123530e4f0fa035236af98cc
36651	2	5	Augmented off-hand Armadyl crossbow	606daf9346929b9ecfe9adf804a1df0bd2cbad38e964e17e851319259f4f7d2f
36652	2	5	Augmented off-hand Armadyl crossbow (uncharged)	ab3e1eebd8627a39c3ad1a449fe7059b76f5c539adecdc1a08f359e32e08d627
36707	2	5	Augmented off-hand ascension crossbow	e2709d97babb902e520726d7faae16740d57990c0841f0bfc326ae129bac930c
54217	2	5	Augmented off-hand ascension crossbow (Aurora)	2e20fbb94423049490e4cf6f800a87ce4a03c5d5104eb90aab4071232d8bcbd8
54218	2	5	Augmented off-hand ascension crossbow (Aurora)(uncharged)	af0aacfe3b2085564af407bdbfc5c848c8ba53d572cb777a63491b5357eec347
38266	2	5	Augmented off-hand ascension crossbow (Barrows)	f343abbba9042452bea4cf6ac941e6632b1b21440a29a47be866b4d75d0c6c4e
38267	2	5	Augmented off-hand ascension crossbow (Barrows)(uncharged)	abf4583818bce264dcdca5690347b0c29ddf1f716bf0625c9aecbd46d4e66df1
38344	2	5	Augmented off-hand ascension crossbow (blood)	4d84f9252f2f478d88a03df7ae8ff9fd7de8e95e0432881639b3d87c66b50eb8
38345	2	5	Augmented off-hand ascension crossbow (blood)(uncharged)	4ae6f297506d053d26f8af2769ada0d7099572f6f2deabf94e65973c9c51969e
42164	2	5	Augmented off-hand ascension crossbow (ice)	5a9fa67adf0e21ddf5d17af0e64dd2400f8a0b7c9ace5d84f5afaf5675f587a0
42165	2	5	Augmented off-hand ascension crossbow (ice)(uncharged)	4ab14f6431d48f93f5b73a365ddc2c2dd000627f8e8423918ab8d9ccbc1457c5
38292	2	5	Augmented off-hand ascension crossbow (shadow)	9edaafc8156a4f88a4e9e60bc7a00241e26421350e41616986f474f3ab1f31b1
38293	2	5	Augmented off-hand ascension crossbow (shadow)(uncharged)	5338fd7250089290ec13a0eae6ccb19a9ac2c8a8b1ebf0bd3917eb168ebb2285
55018	2	5	Augmented off-hand ascension crossbow (Soul)	83522ab5662f8e59aebe1b742ec919d6a78aedac002523064ebbf8818cc45634
55019	2	5	Augmented off-hand ascension crossbow (Soul)(uncharged)	8fc6e21373345fe538da74848b4772854c2fcac3c7bf08b79cfa3249e7ccea40
38318	2	5	Augmented off-hand ascension crossbow (Third Age)	e67e1f00e905c7a4cbfee1d96a6f1e0b75bfd7e6ee876f2d916ff4c816510f0d
38319	2	5	Augmented off-hand ascension crossbow (Third Age)(uncharged)	7fa4bcfee924d3434e2aff01ef665a04f21afb1cba01621ee3ed6535e8ab8d39
36708	2	5	Augmented off-hand ascension crossbow (uncharged)	f083304c23d03e71cfc7c22567007d78578b931fa107442a2aa9682fd8d2d1fd
58891	2	5	Augmented off-hand attuned crystal chakram	0865b62aa7dcc83c602e255ef3a1f3509f045cd20ceec5d3de066155271e52f9
58892	2	5	Augmented off-hand attuned crystal chakram (uncharged)	15f0aecd7b4f06be736382b44974394409cb47722e67261e4b6a6d031cf57984
36581	2	5	Augmented off-hand attuned crystal dagger	aebbc4511ef6679ecc649efc2ce3555bcd4580ff14f60f233cc26a8f26295226
36582	2	5	Augmented off-hand attuned crystal dagger (uncharged)	78ec2b45d9bf77a8ae6b0232f6298e0d1bee1d6beaffce3bf0947b3880334e24
42821	2	5	Augmented Off-hand Blightbound crossbow	30398bb90247387a0d9f37d466f4bbd5bd7f38c02e6c9a9d3520316d61efdf06
54313	2	5	Augmented off-hand blightbound crossbow (Aurora)	edea0c37de069b1e8c5f15610db438911a7cda75503a96e82a89f9eafa67d227
54314	2	5	Augmented off-hand blightbound crossbow (Aurora)(uncharged)	3471b6fbc096c54c5bd14398dcd1bd495fb1a9cc53072946698aa182ba228912
42825	2	5	Augmented off-hand blightbound crossbow (Barrows)	87128b5b841ad94f959490fc20dc9a56761f6d3506a573b3e087809b72c63db1
42826	2	5	Augmented off-hand blightbound crossbow (Barrows)(uncharged)	eddf4c988efd4460f33bc66498d6af95a4c66f0cb61efc25d18f3a61216a7ade
42833	2	5	Augmented off-hand blightbound crossbow (blood)	14fbb12bd6e648891a41414fa9d2c5eae5d27ad3d0d1d8360a59b5e114b959ab
42834	2	5	Augmented off-hand blightbound crossbow (blood)(uncharged)	8d0d2e0bde2884ed85070eeb90c4203408e0682563ddfa4aeb6e0b4dd744cacf
42837	2	5	Augmented off-hand blightbound crossbow (ice)	a1df36e3a97bf7aa840369a950d9942a29b5ebbfe821411adbc450e4b39c1b61
42838	2	5	Augmented off-hand blightbound crossbow (ice)(uncharged)	76ed6838e96169927127ef865a43005461afe2f1de1f0b537e4bdca3dacda6fd
42829	2	5	Augmented off-hand blightbound crossbow (shadow)	401c12c9f69c73c88cb372b36f6cb5ec24348c7c689a751a841bceb9803a5e71
42830	2	5	Augmented off-hand blightbound crossbow (shadow)(uncharged)	493c00c0a683da73924ffca0f93d0fbdaac695f30f53982e5c9e27a95ca1c115
55114	2	5	Augmented off-hand blightbound crossbow (Soul)	76a97caeae75a5bf1a8307e23837f514f126fd67bac7ab06b6d54192c1c12246
55115	2	5	Augmented off-hand blightbound crossbow (Soul)(uncharged)	47c0b6565d3d6b2ca70e2c8482c0ad561a23316cead763e17456567513eb2350
42841	2	5	Augmented off-hand blightbound crossbow (Third Age)	7922cbbd7249b0f3ff7537e5d3b0277ebd6457453c192359d0984a99f7720820
42842	2	5	Augmented off-hand blightbound crossbow (Third Age)(uncharged)	9fad12845e682464985d382bc7c1f1c4f8724630d997f8a7d60df3c4b82ff84d
42822	2	5	Augmented Off-hand Blightbound crossbow (uncharged)	084dd33b6f58011e9037c3ef160b090b023687993d1e47a64ee849483363e309
36673	2	5	Augmented off-hand chaotic claw	6125042e9aa2e9c1e6fde4da1b0118555e90977cbd7db1997156bb5cb595076c
36674	2	5	Augmented off-hand chaotic claw (uncharged)	61e61ee551903fa47df28aa240dd63602f4c79d68b7e19e79c43b9a03a1b8bc3
36691	2	5	Augmented off-hand chaotic crossbow	52563f0af9886df7a16ae5d1c8c4ad9654921db362d8cb1740e1c37ac37b57c7
59730	2	5	Augmented off-hand chaotic crossbow (frozen)	fcdce41fcf48bf124fcb377f183e6fde9dc8f887effc924f166ebd1dcd4cfc9f
59731	2	5	Augmented off-hand chaotic crossbow (frozen) (uncharged)	b8076be53587dfab80b1084a74e6dc5806cea92f09f4d0ec33731f3c96d345a8
36692	2	5	Augmented off-hand chaotic crossbow (uncharged)	7934a4cf6a8d18e3a9de0ab2e80b2f0e6960c7d578a08250b37905896c2d33cb
59720	2	5	Augmented off-hand chaotic crossbow (warped)	999ab68559c8676892462c92f7e7391ea48b1c6dd1d8fafbc91986efdfdb9245
59721	2	5	Augmented off-hand chaotic crossbow (warped) (uncharged)	9d380fa2a9c300964b494327ab6ccdaf955ad6f376701ee295a87c3260c36899
36677	2	5	Augmented off-hand chaotic longsword	c907f9fe7db2952541f0094656594064f9d7812c6e2a6525fb418eb748ab628b
36678	2	5	Augmented off-hand chaotic longsword (uncharged)	6963ab84f6cfc26518e6f034feb4ef32e2f97eae4370c5d13feb3cdb25f820a8
36683	2	5	Augmented off-hand chaotic rapier	eb3f2a035a63dccabbdfcfbfbc004095f614ee3ee0d84537800cbb1037336fd8
59726	2	5	Augmented off-hand chaotic rapier (frozen)	e37f826e81d481270f8d93960068061a52e7d0bd9013e067a38863b0a0560c33
59727	2	5	Augmented off-hand chaotic rapier (frozen) (uncharged)	be65b9790b3a34f48097cba8fedca88776ebdea658ebdce3f9c26c33f661c533
36684	2	5	Augmented off-hand chaotic rapier (uncharged)	325595766f773fb922c2819cea310609e4cd79956a852c7f38d57561ebf73243
59716	2	5	Augmented off-hand chaotic rapier (warped)	6679d3b69abef05fe0cbd66ba1f0f40ecb7e15969af429aefdf63aa11f475452
59717	2	5	Augmented off-hand chaotic rapier (warped) (uncharged)	c19ffb55adc430bb9326287017100d85c6e45a70a852c618a6541adbd33bca00
58889	2	5	Augmented off-hand crystal chakram	f6cbdade96bdc79905995441ead7eeb9ff7a40f1660102f9a589cfc1e83c0a80
58890	2	5	Augmented off-hand crystal chakram (uncharged)	bf8e3dbaed5e5cf5667c9d7385541c60dd412e85d19ae6e4250661d4b8e574c8
36695	2	5	Augmented off-hand drygore longsword	d4141d9cc2d50b91c60a04de0fa0c48559bdf04aab86b5434ae44210d5fe7e90
54207	2	5	Augmented off-hand drygore longsword (Aurora)	86c4c63387e3f378c0bda2b0d84a21aba291eb2afcbf39f36ab93508d50dda91
54208	2	5	Augmented off-hand drygore longsword (Aurora)(uncharged)	143d21e365fc36d761bd107b82ec1714bb8d22b33559ec45b24b3d0ae4929759
38262	2	5	Augmented off-hand drygore longsword (Barrows)	4df01cae552a010be213c515696ad2c22d96000004dab4208e8ebf233712a022
38263	2	5	Augmented off-hand drygore longsword (Barrows)(uncharged)	352c59144a6b0796372277a29dcaeb7da6f2979acbf107661eeee003fe842ff0
38340	2	5	Augmented off-hand drygore longsword (blood)	ea7de45af148d2e7d1f0ee413d897f484e830bfbd57293d77bfeecb58d0069ea
38341	2	5	Augmented off-hand drygore longsword (blood)(uncharged)	5d2a07ed243ecc83db5519f7fa449532e871b98eb2913f805a349ca46fa17bbd
42168	2	5	Augmented off-hand drygore longsword (ice)	a77f5f9bbfaa3781aaca7d36b759be84067bd77d8ea4764b1a487fb61ab59b45
42169	2	5	Augmented off-hand drygore longsword (ice)(uncharged)	8746bd38593586854bf4e4cd2eb77471bd4e8246cf373b231cdc3268ee22517a
38288	2	5	Augmented off-hand drygore longsword (shadow)	269dd757be750cddd16f90f39257f922b1b200fd263b64fa150385ba0fee71e7
38289	2	5	Augmented off-hand drygore longsword (shadow)(uncharged)	fc19ffe01ffda1aaa52617a7eece02f5ab4ad3847aba93f2a683e6fea72c4055
55008	2	5	Augmented off-hand drygore longsword (Soul)	5748e945b5205525d4c2151b01628c2b37318cf8c07bcc90f65de22270cc8356
55009	2	5	Augmented off-hand drygore longsword (Soul)(uncharged)	c35fbc2c49723cc6930b189a26cb0ec4717a1384cfedd4668cf84606b0da6322
38314	2	5	Augmented off-hand drygore longsword (Third Age)	a416ca457effb5a6afb85cae97f191d8ae0808ab8a9ccb9336fa9387a7215344
38315	2	5	Augmented off-hand drygore longsword (Third Age)(uncharged)	1dac5951b3ab8c80c8161971449ff0fdb183268eb5bf2d9cf1de2266ddafa012
36696	2	5	Augmented off-hand drygore longsword (uncharged)	98b79ffa15b9aa8aa2a13555c14a87c91aa1802c0fe632836ea731765704e377
36699	2	5	Augmented off-hand drygore mace	2d59a22e781a336c4ad452b8b87fa4cd68810cf57eb168b2a6df4e6aab4c5691
54187	2	5	Augmented off-hand drygore mace (Aurora)	53be954f9e933513b2eeac2935e3b9d3f98e07769909fc39e7c49bd54dda4729
54188	2	5	Augmented off-hand drygore mace (Aurora)(uncharged)	38a0aa2bb4f9c027ddc19a7f4678f11d68289c275ccc594d8eeaaecd1a528e98
38254	2	5	Augmented off-hand drygore mace (Barrows)	6d68a7b09261ab5a19c9e0118be5462bbec10ec10c39321d4d46d90e7fbf98fb
38255	2	5	Augmented off-hand drygore mace (Barrows)(uncharged)	2626eec45193b451bf9629c3372330e01250d21dec1e0a8c4a581358814f9555
38332	2	5	Augmented off-hand drygore mace (blood)	ad46ce0c77284a09447eac5ee8c9788e63ba421f7eb2a78c08ea9a8debcf346b
38333	2	5	Augmented off-hand drygore mace (blood)(uncharged)	53810dbeac48e7dab8dbc2eafd702b9a516c794786eaf941c7ae0b9bf60d1f41
42172	2	5	Augmented off-hand drygore mace (ice)	1c6de311a9cc2caae2a2e87cf24e202ad2e99424baaafdb20e737fae1a821cc1
42173	2	5	Augmented off-hand drygore mace (ice)(uncharged)	d355b1e4dadb76279bcdf75b9d17c36fe4e286ad1da6bf8768f341b19ffd6d03
38280	2	5	Augmented off-hand Drygore mace (shadow)	4515090eba98b699cdd2ab7b1342bbfc38f3a75633deceea226c718a2da6c605
38281	2	5	Augmented off-hand drygore mace (shadow)(uncharged)	af96d4f456bccddbe1b753de5632bf2d131533943281a9a58f2fa18a2cddf56d
54988	2	5	Augmented off-hand drygore mace (Soul)	38cf139d9a2ea3bf955d531b0b6946277b7c694da43999d82db47a60b4ef5a2a
54989	2	5	Augmented off-hand drygore mace (Soul)(uncharged)	076e9d90d4c7c32c1f6e5aeea51a7c0f0c30b8318909e51da6df3fff3c8e6a74
38306	2	5	Augmented off-hand drygore mace (Third Age)	88264f3b3b51247097762e8d857d08992873035e48d4fcf67032c8b404eafb4b
38307	2	5	Augmented off-hand drygore mace (Third Age)(uncharged)	a239ea7d1c288b798bdc121a71a29d86dbc98a971e39a3b5ae40ac6b9e865dd2
36700	2	5	Augmented off-hand drygore mace (uncharged)	37b8e2a4464bf739b4842ba9ccb455ad01b45c22c5f0a9cbd5c343c2b8e07b8c
36703	2	5	Augmented off-hand drygore rapier	2dab5c4f5c9b51de75c041e9762ba99759f2945133a9d742ec6bad67134453fd
54197	2	5	Augmented off-hand drygore rapier (Aurora)	39f7a8615fbdf8e1eba32dacf67e95be767a26d998ddc10786b3db8dd193bf7c
54198	2	5	Augmented off-hand drygore rapier (Aurora)(uncharged)	d73bac459d5a77a40b864fc701caf1fa47cda93c44d8d21270a98a4784bb4eee
38258	2	5	Augmented off-hand drygore rapier (Barrows)	0ec32fda4c13a9b45e6bf28796d3e5a0c3dd1c1a834f0c6de0cbc04cb38292c0
38259	2	5	Augmented off-hand drygore rapier (Barrows)(uncharged)	4fa12d5fe2068e017eae047bc9071f18b0663278cc6b1abbfeef10eef1809687
38336	2	5	Augmented off-hand drygore rapier (blood)	e9dbab3a1cbddd21ec036c0e75ab885207e6410f702125376cbf0dda1b92007f
38337	2	5	Augmented off-hand drygore rapier (blood)(uncharged)	1522eae5fe95e98c30e3b210e114db5725fbabbd35d6aa6ff33190a540002331
42176	2	5	Augmented off-hand drygore rapier (ice)	9ef6d3e506524653a224c53ae71b3a8c98a854213e3a7dad9aacd294f4ac1ebd
42177	2	5	Augmented off-hand drygore rapier (ice)(uncharged)	d806d739aef9db327d7b683b716c43dad1b8bf29a214697339d7e99705f6a8fc
38284	2	5	Augmented off-hand drygore rapier (shadow)	ea7d3c91df912a83d2b5b04e1c65a99501f49fbfc3ecad5ede0b2be3b4ac4fbd
38285	2	5	Augmented off-hand drygore rapier (shadow)(uncharged)	93cdf242eea71683d9d2e24501e45bc5c87121b42ad30eb2293f3e363b33a5e5
54998	2	5	Augmented off-hand drygore rapier (Soul)	1090bdadb9dc4e5446ed55b68e5a2ada2f12cbcc96ab3053d178352e378b2499
54999	2	5	Augmented off-hand drygore rapier (Soul)(uncharged)	fec0056870175269ce4e1f7a17aab0734a8390a26713a8ca132ccacbd7c1e502
38310	2	5	Augmented off-hand drygore rapier (Third Age)	755f01ff16f74a67d655e5eb8f8357f3ec0cb1e94cacc62b7c41e3cef1a5e02f
38311	2	5	Augmented off-hand drygore rapier (Third Age)(uncharged)	7dd62509b6d05d1e1f3620852b7e479c0f718e5e6eebec9dafabd97c9e1d05b8
36704	2	5	Augmented off-hand drygore rapier (uncharged)	3f74681c1aa9718b026c1bc6302003b3e4f1eb2aa29e7dbb5206e8d7873c2dfb
39543	2	5	Augmented off-hand ripper claw	e2024127ad217bfefda5479bbfd447f57006e65e2fa6472dcb101304818345df
39544	2	5	Augmented off-hand ripper claw (uncharged)	5dd47a9051997407f49fb8bb1d6017804afa2700692ee96e4f04038004bb030e
61482	2	5	Augmented off-hand ruinous crossbow	3b3b5186068a84df5fe76a254555fb7f100f26641b8ec260d08683d2f4c20dcb
