# Generated by Native950EquipmentLibraryAcceptance cache --generate; do not hand-edit IDs. id/category/tier/slot/quantity/stackMode/name/group/sha256
17255	1	80	4	28	0	Gorgonite platebody	gorgonite@80	8b31416469579003774be2846837e5331b278dbf03cc78c76e31662a192adec0
16685	1	80	7	28	0	Gorgonite platelegs	gorgonite@80	1808db4d64782531ee9930988b301493f41c783a8ea12230c4bc8eaef9402774
16663	1	80	7	28	0	Gorgonite plateskirt	gorgonite@80	5b3fc7ad113bf1c72c89f5d4a7d9631c86acb5d2e9103aa63f7d6f6466942e25
16289	1	80	9	28	0	Gorgonite gauntlets	gorgonite@80	eaddb151a8c3e718d99894d838613e18c4a4592b73e71d327654b87f26e44f7c
16355	1	80	10	28	0	Gorgonite boots	gorgonite@80	8897ac16d6c055c87f4a1e6948e7f2a62ac3eaf96ef5b7a5ae3e8c0a48ff1770
48081	1	80	10	28	0	Laceration boots	laceration@80	83a1d4210e58df0e09fe8bb2340f003c05949fc33221183aca6fc312bab489e2
37433	1	80	0	28	0	Linza's helm	linza's@80	c294d9c1e7b413bee664fa708e227b974748a49e1354b252f605bca1e6e82435
37437	1	80	4	28	0	Linza's cuirass	linza's@80	188222d788d112f0523e2c7c156d0c2e67ac4c3f6f5cf258e248a37c59ac4e40
37441	1	80	7	28	0	Linza's greaves	linza's@80	b19051a60b3ae3ae0832cf8e9043356bae040c00c0b6013d5b404ff06aa78ae1
20135	1	80	0	28	0	Torva full helm	torva@80	b9da3d3f72b07d067a24117463cdd5004c6d9ae00b0c003daa279ce73dfca766
20139	1	80	4	28	0	Torva platebody	torva@80	f810fb874615c5ed7bbd2ffa6a447d7cc950eb4bc91b51d9068b34fe6e311f6e
20143	1	80	7	28	0	Torva platelegs	torva@80	e0a2fad302b1efe76cc50763a2a84e18b40d56e0c110cd9e86eb103683d18a40
24977	1	80	9	28	2	Torva gloves	torva@80	9478fd2dc65990ad1804f887c9cb161fbae9d97bfca08c88bf7f879683456350
24983	1	80	10	28	2	Torva boots	torva@80	d3ab3978013f83239e25dd31c03c6220fc6b1e22a22b6b4acaf1b69b03cb4191
45321	1	80	3	28	0	Abyssal bane 2h sword	abyssal bane 2h sword@80	03abdd6b7f02656c2a941f82a82590fefe030d45d9d4fc617a2013b0d441cfd0
45328	1	80	3	28	0	Abyssal bane longsword	abyssal bane longsword@80	6b8c62fdfc47c23a7e6cd7d5f39fb3865caa9c19f49d00be1582d07e75dc0fa4
41889	1	58	3	28	0	Dragon cane	dragon cane@58	daa5f85b02b8d0cce83888e48578a8f7139a7bca2be8415b7e0fcb550a91c63a
10589	1	55	0	28	0	Granite helm	granite@55	375fd65479773ee918efaefa3103dbf3249b0cf0aa04f78dae22f0195396e457
10564	1	55	4	28	0	Granite body	granite@55	fa732badac2e1271730737fba8057503188174b507596f8d3ce6ee4303b9af3c
6809	1	55	7	28	0	Granite legs	granite@55	a9fdde3f3273cf6adcb934e22fd5b2f600863c65eb34fadb891015314f777404
34830	1	55	4	28	0	Gud raider chainbody	gud raider@55	0e0a0bdd01364a0cf614072440bb824a9c9fc05a5f08f0ead915353eb0de466b
10828	1	55	0	28	0	Helm of Neitiznot	of neitiznot@55	9389e52847f54ff682407da0a52b128df1cbc6ad14becc3a55cfb22b69ba4b0f
14679	1	55	3	28	0	Granite mace	granite mace@55	ea7c568c6578924566c58f18f1dacab71a7a7ea44e03fd483e92f19255bb8eb1
4153	1	55	3	28	0	Granite maul	granite maul@55	88285fdb7ebda17fc632cb1ae36a69f84e71c0867f52c9664d365357090ae831
3122	1	55	5	28	0	Granite shield	granite shield@55	358873639129fcd2487e033cd55911c5f1be47830d37dcd4e798bfc420070210
18369	1	55	3	28	2	Gravite 2h sword	gravite 2h sword@55	9c0f19d87d884b30cb0543cf8fa790a085d78a42f1522f0c1554052fe453a09a
18367	1	55	3	28	2	Gravite longsword	gravite longsword@55	0bd05c5fe3c3643e4c6cb5eede35e159e869c98631ca18868aee4ddf902f27ce
36871	1	55	5	28	2	Off-hand gravite longsword	gravite longsword@55	97ad211cd61e33fe48433f7b2cb45315e062ccba73ca7106821499d224f5e7dc
18365	1	55	3	28	2	Gravite rapier	gravite rapier@55	5361438d7620b8841e0086c0d67b9343487fbf38e0963da8ee156879da17d7cb
36869	1	55	5	28	2	Off-hand gravite rapier	gravite rapier@55	6ec45750db4b3f57e754814a2885919e260535a527e167483a0625209a4fae2e
34828	1	55	3	28	0	Gud raider axe	gud raider axe@55	9d9045360d12f12d051125cda2b3fcb834efff87baa8ae45232898cb6c9497e7
34832	1	55	5	28	0	Gud raider shield	gud raider shield@55	cc24c39a2c0bfb5c154fa49659e489fbbb115a2409b3f8d282397400c0536905
4158	1	55	3	28	0	Leaf-bladed spear	leaf-bladed spear@55	fc59c58f808c04fdf24fe98d23604d8f6f388986b2102321d1f748bd31d3c816
13290	1	55	3	28	0	Leaf-bladed sword	leaf-bladed sword@55	c048a9cbb65b0dad28c388f341d68c7d7bcf422b7adb519175c29a2fbffba117
25564	1	55	5	28	0	Off-hand leaf-bladed sword	leaf-bladed sword@55	b0d571bd2fb663152999abb21c8ecf100e348298f77d07124ff3d46e51d1ed18
24852	1	55	3	28	0	Shark fist 4	shark fist 4@55	9a85388171ec120578a1de1e63d4bb5cdf5433c3ba8cae634f7f36c980a4b681
25956	1	55	5	28	0	Off-hand shark fist 4	shark fist 4@55	d2aa15e0b3e197e76b8ce8f35f9d79dc10e71707033a02e804c5941e4de3664e
11200	1	50	0	28	0	Dwarven helmet	dwarven@50	870949bb06e829ab6a485542c353ac4641dc0db094b88970f03b22da49d61ead
10551	1	50	4	28	0	Fighter torso	fighter torso@50	285c013f23cbcc52799ff745d1d13330a1798ca2c16ad2aae1ed306e912df244
58223	2	100	3	28	0	Masterwork bow	masterwork bow@100	1b5536af444e9e351ab7f642b3ead436c48eced3d1193676b67a0acc2578e40c
60638	2	99	0	28	0	Apex hide cowl + 5	apex hide + 5@99	852fab00854f162c6a8d63cf1c284463d81b2a78881527a0e2ea727787c1677f
60662	2	99	4	28	0	Apex hide body + 5	apex hide + 5@99	8cb2edae83699209fced06855b075e072e30578181d8baf5659929f2382638fe
60650	2	99	7	28	0	Apex hide chaps + 5	apex hide + 5@99	47d94ae86fe5699802464cc9f88202cde42239149c7a6f91011b7d00b0bd6999
60614	2	99	10	28	0	Apex hide boots + 5	apex hide + 5@99	20fb2b0af6f23a119c9115cb19af5c0b87d0ad6269e7e5caa3851c68c7351720
60626	2	99	9	28	0	Apex hide vambraces + 5	apex hide vambraces + 5@99	b481d074073d32c9f0558be25bec964c46d3b093e01cfba2822f249f80615108
60565	2	99	0	28	0	Masterwork ranged cowl	masterwork@99	6c5bb7dab52d71f9ea9c5f505e29d777312ca850789dd5543d32ceee756a0ee4
60583	2	99	4	28	0	Masterwork ranged body	masterwork@99	e1a3daac3ebabc3ad9425057d3192fc9269f5cd24924d4b81be8cddf5d0febff
60572	2	99	7	28	0	Masterwork ranged chaps	masterwork@99	4519f223db23301df2c2bb308bc2f1bab836fb332c1cc37374ce4ba0da25bf88
60558	2	99	9	28	0	Masterwork ranged vambraces	masterwork@99	5883440eca32bdccdeba56436b2ea4692385c87af4cf60b3c4362f5956035924
60551	2	99	10	28	0	Masterwork ranged boots	masterwork@99	07784980b5392a5b695718697723830e00258e85bacb8b6e5a045e2b5d4fd9e4
17215	2	99	9	28	0	Sagittarian vambraces	sagittarian vambraces@99	5031da5a35757774e2f2bcc1a56045ab78e9fbbe1a88bd478a50cbb2bc5028af
17061	2	99	0	28	0	Sagittarian coif	sagittarian@99	05f3c8bc8bc90c6a0d2e7c2a40aa7baf5b73e9bee52d8c754977cd8f8c107e5a
17193	2	99	4	28	0	Sagittarian body	sagittarian@99	81bb4177b746f7547ac5b099d4fabe4c751c02277b0e39d4a554a47cb84e7b3e
17339	2	99	7	28	0	Sagittarian chaps	sagittarian@99	f40122ea134eae5cdd66527f788cc57492ab426ef7f269be32c0c17d42cb6ec3
17317	2	99	10	28	0	Sagittarian boots	sagittarian@99	a321e5888adffd12e9c39ec96fc57e292320f8e18526bca06285c1db9798441e
27973	2	99	3	10000	1	Primal knife	primal knife@99	af8e0a535d1080e391aba883f31cf5191cc5ac6e8553ceb1e0e4ef340e207b2c
27723	2	99	5	10000	1	Off-hand primal knife	primal knife@99	510afe17fd486824cd3e072ccd887639062dabe47fa9b694b7d4c44b689765db
16337	2	99	3	28	0	Sagittarian longbow	sagittarian longbow@99	a94f2da3ecd076cde9c94643f526a4c02f15b3d61a378e48dee1667dce66a64d
27891	2	99	5	28	0	Sagittarian shield	sagittarian shield@99	19d396d39800e93cd9a4b2dd7e2e3e133542f81b726fbda573328169e84ea07a
16887	2	99	3	28	0	Sagittarian shortbow	sagittarian shortbow@99	5ddf99e2637c2ef63898bce551d391ad6ca83ded1df5c096f7e319d92b1979cd
17295	2	98	3	28	0	Hexhunter bow	hexhunter bow@98	411cdd8e8ae5eb9a1159c81628407e3eef08ee38531c621754b6d5a0f7ebfffb
53338	2	95	3	28	0	Bow of the Last Guardian	bow of the last guardian@95	233aefb1e76d6207b8b5c5343b886e814bdf9be4e19f2ad3b88032265ffdb277
56124	2	92	9	28	0	Elite Dracolich vambraces	elite dracolich vambraces@92	7acccbf7fff81ec3f89807fb4c259d52f75d8d450eba95b453f8ff3bd7bbe469
56128	2	92	0	28	0	Elite Dracolich coif	elite dracolich@92	9b500b7d96933c7ca24dba300b43f455c44ea253852f4ad7b182a4d4e8e692be
56114	2	92	4	28	0	Elite Dracolich hauberk	elite dracolich@92	b3cb3c9a7fcb098c6df03452bbe1d06b1adb4cf7b49944b6e5938a19fe6562be
56132	2	92	7	28	0	Elite Dracolich chaps	elite dracolich@92	d44c69e5d7d132cd1d88b131cc7a29b06276a3af1a74f277a92fc3d6ecb75072
56120	2	92	10	28	0	Elite Dracolich boots	elite dracolich@92	048c7b60c772ca33d3717245ee7ce59f9e00fa903f531828d25fb205f8b72016
43155	2	92	0	28	0	Elite sirenic mask	elite sirenic@92	4c778bd37f373bec093d929844c693340c5dedb3eb5f8b35efbf41ba1a1442b9
43158	2	92	4	28	0	Elite sirenic hauberk	elite sirenic@92	7ab5ddc811bbf7cbbe955f530747b65e893da02c21cef6e3144cf6f0623c7da7
43161	2	92	7	28	0	Elite sirenic chaps	elite sirenic@92	8107fef932a1409f7aa33b14dc70f8b021b6bbe1111b85afce306274bba11c6f
42770	2	92	3	28	0	Blightbound crossbow	blightbound crossbow@92	d37ce3c2dd5ebf0956c5150787e0fb9bacc46606e2ea99ab262bf561ff25d362
42774	2	92	5	28	0	Off-hand Blightbound crossbow	blightbound crossbow@92	3a9ff6d42ba796a1cf28c203fda2edac97b039ba7126cdca2c314f17d81f1928
47470	2	92	3	28	0	Eldritch crossbow	eldritch crossbow@92	26c30361688e75be80fead1c3cefc172d867a68cb09b4616bd37279d7ddef3a7
37632	2	92	3	28	0	Seren godbow	seren godbow@92	d07f3e32b742caa034df273ba3d49c2ae08f913c37dd1b7f1f594e539f026e14
35189	2	90	0	28	2	Achto Tempest cowl	achto tempest@90	9a0b13040c9171f56dcaf61f7c0f1d6fbd633d62ff6983aae1f068382eaaae3c
35195	2	90	4	28	2	Achto Tempest body	achto tempest@90	62dc0331673624b77f1880b32e4a2f4f680d6b43fce0ea51058fd00955874076
35197	2	90	7	28	2	Achto Tempest chaps	achto tempest@90	ba0e6b3d906ead203d827c9c89be4951903893fff3910d43afdca5eafe80eda0
35191	2	90	9	28	2	Achto Tempest gloves	achto tempest@90	79f0c6157b11c936e2b8e7f2a087251773a3a6b0a32ac45ade07707cb20fbf4b
35193	2	90	10	28	2	Achto Tempest boots	achto tempest@90	47d31b70790e80fde874c3bb4707a82811cbffb95bd0913377151b9176335f47
31203	2	90	9	28	0	Ascension grips	ascension grips@90	8206aee172b61b761e8a6362d138bd4a0be916cfe0d04564ed67cd9b39340eff
56100	2	90	9	28	0	Dracolich vambraces	dracolich vambraces@90	a883274887010c869d42a99c6e15939bf562d493da636baa46447fadaee3ccec
56104	2	90	0	28	0	Dracolich coif	dracolich@90	0ec2932d41c79d97791d077ba4fd12876ca6227080518e7164508322729acc55
56090	2	90	4	28	0	Dracolich hauberk	dracolich@90	3ce3e38543fc2e4e6a99a5b211e9d8c9d392a4ccbd03932a6a71de7f52267217
56108	2	90	7	28	0	Dracolich chaps	dracolich@90	4379500405ab294a8992cc525cc4f992b08ed71efa1783bc681ac52c02ed1c64
56096	2	90	10	28	0	Dracolich boots	dracolich@90	3ac40a3c8285933dd03267b8ff93532627d844fff20921383e3239b4f26592f2
51088	2	90	10	28	2	Enhanced fleeting boots	enhanced fleeting@90	16408eba71431a870df8f4dbc4ef93fc10b2a03a7f229efeedd00f0b515d25c5
52032	2	90	9	28	0	Enhanced nightmare gauntlets	enhanced nightmare@90	079cc4ef70e0ff7c67e73a7ec8b27a46ddab2ba444e3f7a4b0fb544c3df29004
34981	2	90	10	28	0	Flarefrost boots	flarefrost@90	ac39ee27dd1127d2ef03614873f83f09bd63189c381d7c81ea48e0fb60bbea4f
29854	2	90	0	28	0	Sirenic mask	sirenic@90	0852786fd71ddcf8a92b7967df8861aeec4ad0808cd5b5ac98d6317d9f5d7549
29857	2	90	4	28	0	Sirenic hauberk	sirenic@90	2383cec280af4d2f20f3b36c1ef3cce79752516e37587ba296a1e1702711f94b
29860	2	90	7	28	0	Sirenic chaps	sirenic@90	ef3314afa8cadeb0f782c0a320a48e0cd80f38091b8adcfe9591b03bc9cb022f
35184	2	90	0	28	2	Tempest cowl	tempest@90	9f752c4ec264630edfd186970aa455fa5a139c53dbcab5a1e26ccc54276360d3
35187	2	90	4	28	2	Tempest body	tempest@90	224fe8f2219f86e82d75a459995062a639817caa00a29d03f4d711805c7660bf
35188	2	90	7	28	2	Tempest chaps	tempest@90	c5321046278747df8adbccf9da8a79d16b94e6e9912177eb250c8c034461a1d8
35185	2	90	9	28	2	Tempest gloves	tempest@90	dd0b39df68cc2c58af91f333b48e2c3127a2d1ab07ba72f92456c498d4636daa
35186	2	90	10	28	2	Tempest boots	tempest@90	30f4708482bca7617c96f3fb930400402639a2957918fa6e84273be1fc5c5406
17213	2	90	9	28	0	Tyrannoleather vambraces	tyrannoleather vambraces@90	fb98674275c31a0cb9d7a9fad8b725fc1aa02499582c1856d236b2375523b453
17059	2	90	0	28	0	Tyrannoleather coif	tyrannoleather@90	cd0b9ccef60d02d7ef63dbfdd8f8ef7ad19b065cc2e2ed1d4e34800a2d6ff96e
17191	2	90	4	28	0	Tyrannoleather body	tyrannoleather@90	d94de74dd757704fd28eb3d073d33bdc5539fa2bbee4a441d100af8f10a6b8a1
17337	2	90	7	28	0	Tyrannoleather chaps	tyrannoleather@90	4fb0945e29debdffa088dc94bd344b7fa273256f90db25d9f38d88770da5ea6f
17315	2	90	10	28	0	Tyrannoleather boots	tyrannoleather@90	38b8f7ad5d3d700079013d96e0cc431d9eca98beb18dd86a7e95d9ebb36b2d2f
28437	2	90	3	28	0	Ascension crossbow	ascension crossbow@90	7852beec13f0e011580d3fc0997ccb66149918773ef6997f22f029b7126e7d75
28441	2	90	5	28	0	Off-hand ascension crossbow	ascension crossbow@90	b717328e10eec78ea159808614af0f697fd26b673d78588b78eb080263a93a6b
22348	2	90	3	28	2	Dominion crossbow	dominion crossbow@90	eae6ed9337d74bdeffe182b3f8f7f04d1b43d775fa8b193d605e0a3b3d0908d5
58070	2	90	3	28	0	Eternal magic shortbow Mk. 5	eternal magic shortbow mk. 5@90	9e8e5323a5586af222483bfbb209c0b5e1b7e6fbcf132f45b8ffb4c1438f65ca
59943	2	90	3	28	0	Gloomfire bow	gloomfire bow@90	5007d7384a3de08ea1b845385fced31eabaf8b05f8954cda3355fff0a35c5172
16335	2	90	3	28	0	Grave creeper longbow	grave creeper longbow@90	c247036cc9b7bab4e019d5cfc4002db746a167601d4da48670baa4c7f12872ee
16885	2	90	3	28	0	Grave creeper shortbow	grave creeper shortbow@90	222f8f82457e990fa13661018df6020b6d583fd8843444f21f562308c66d878d
37912	2	90	3	28	0	Hellfire bow	hellfire bow@90	64832389cbe37fd855ef153eb2921ca77ff1521fadfdb8e1fe718910f5cbf63b
36181	2	90	5	28	0	Kalphite repriser	kalphite repriser@90	7dcb8bbb09984a024b3f7e86777d56f9f292e22da8dbe9f419a7c971a59511c9
31733	2	90	3	28	0	Noxious longbow	noxious longbow@90	f330613a6440ce015ba2b6abb5905c0bc732be0f5ba0dd832f85e071fd36eef3
17283	2	83	10	28	0	Grounding boots	grounding@83	403c8d0df7619907509bb9bb2311e05b2f57c2761d5e333c6033786a1f1d5484
41858	2	82	10	28	0	Elite ranger boots	elite ranger@82	70fcc1f23afa63fa41ecc76e9acabd08c03d228fab20ac9972b8db371e852997
41855	2	82	7	28	0	Elite Robin Hood tights	elite robin tights@82	574c895ae8efbae0c585b7793c609d81a6e57b63f697e4e433077b62bcfa1abc
41849	2	82	0	28	0	Elite Robin Hood hat	elite robin@82	575abe5ac0c0b05ddb34ccafd2a01bdd70c8ca36d008c448af38f91e831a6b1b
41852	2	82	4	28	0	Elite Robin Hood tunic	elite robin@82	4485014989f462124406699105f831db4fa9a7a0a56d3e0499d53e8821ac618a
37043	2	80	0	28	0	Anima core helm of Zamorak	anima core of zamorak@80	34a8220190e272b359b88fb6d7fe017e246524d3994b5ca3b9c52ce2f6d237fc
37046	2	80	4	28	0	Anima core body of Zamorak	anima core of zamorak@80	bcc6913df9be4177356608b20c4691080cb7d26814ec1491b8f5e45fed19cf91
37049	2	80	7	28	0	Anima core legs of Zamorak	anima core of zamorak@80	7b710acd087a4e45d31af94e354a61920fa91015ef5ce48f0273a811fd1d5b38
51082	2	80	10	28	0	Fleeting boots	fleeting@80	d5723120f71694c836426f4d755c24ef48d992dcb1b08f38f9fe69b1daa558c4
17211	2	80	9	28	0	Megaleather vambraces	megaleather vambraces@80	4691ab09c2cf8e0d070685f885e2ee16c42af3ca02678679a9d02a5a1b3c68bd
17057	2	80	0	28	0	Megaleather coif	megaleather@80	0252aec9cdf19fea6129b7c2835ab283511fa127169ff8fb6feecc13ae90241b
17189	2	80	4	28	0	Megaleather body	megaleather@80	1baff78e821fadb8a556d08a0e6613d98b489643739435486c6de17904113110
17335	2	80	7	28	0	Megaleather chaps	megaleather@80	b2a036c950ba35b939a4dd5154b42cd33d854986fc4d0f8a1c0f58d4b40a5de4
17313	2	80	10	28	0	Megaleather boots	megaleather@80	5fc8875f6e12be77b863acfdb9757f452befa0fb7e4e6a95d720ea69723530d3
20147	2	80	0	28	0	Pernix cowl	pernix@80	a8c31d52f43c2675969b65c8578061fcd539726c07597c6530a68890bb6b6371
20151	2	80	4	28	0	Pernix body	pernix@80	6b5055e16a8cfa8ae171c31064b2c4b4e3785edc57728645a6312d2365f1499d
20155	2	80	7	28	0	Pernix chaps	pernix@80	1635add06ab0af5f8901d1b2ee88794b72c856f4ff5253c589efeeba6e722cb0
24974	2	80	9	28	2	Pernix gloves	pernix@80	cc99a3354037b6190c6a724a927596a917a6a7f36ded9c6e9dfd9f65737319b5
24989	2	80	10	28	2	Pernix boots	pernix@80	65675ca23e717bbe60ef6487cbb9c4a2ffdf041cbca4602fb35220d302d114ef
41877	2	80	0	28	0	Second-Age range coif	second-age range@80	b3ed9880da884e08be1446df90ed4bd20fc5fcaef0eb8e9af9d036352c3db90d
41879	2	80	4	28	0	Second-Age range top	second-age range@80	d0f3b2422ed4653df2d5d1badf426879fad274b11e060c75ba942c014e745fa5
41881	2	80	7	28	0	Second-Age range legs	second-age range@80	a4cab3f1b6c4f74d8161024b53acb81891d2a8d0a0cdc3d95f0d534851da0512
36179	2	80	5	28	2	Ancient repriser	ancient repriser@80	ae49b336a83ee17d51eef954bed575586af12cb34bdf8eee5e65746384a2d95e
32653	2	80	3	28	0	Attuned crystal bow	attuned crystal bow@80	2f2d0f27fafe46617e9e6dd35c7b2205a7a6d4dcf844917932929bb67c18cb24
32655	2	80	3	28	0	Attuned crystal chakram	attuned crystal chakram@80	dde6687989bc4e19f6f37cbd00a882d8fb98a398f18770d3501efe5a0c532b42
32657	2	80	5	28	0	Off-hand attuned crystal chakram	attuned crystal chakram@80	e6187daab913b1c4384e1feeaf27a43357b9ff8680c82dd224e200d210497903
32629	2	80	5	28	0	Attuned crystal deflector	attuned crystal deflector@80	90c2448c74bf83c173eddbca590bd68133f089334b4960d7cf4bfb630bc331a4
14200	2	80	3	28	0	Bow (class 5)	bow (class 5)@80	87a1391150ebb50e41eb8d3b7919eeea015f327ad1522f5cbdb8ae824498ad3b
53767	2	80	3	28	0	Challenger javelin 4	challenger javelin 4@80	474c86b2e41b6ef0bda1a9108fc840f4745bd64912422ea8f26249b14bae8b58
18361	2	80	5	28	2	Eagle-eye kiteshield	eagle-eye kiteshield@80	511c1dfd40f2dfc1ec7e6603f37ac1f098ab184b31e64947ea96b8d8492cd8db
17281	2	57	10	28	0	Absorption boots	absorption@57	e117dbf27fb7b7a87250fa9cf5d768c2cbdf0368c534a2f851c1535e66fa5320
2489	2	55	9	28	0	Red dragonhide vambraces	red dragonhide vambraces@55	91482bb78ff31605b76b5d2207074569c68c49926c8a41549ef3cc9c50d0f118
12950	2	55	0	28	0	Red dragonhide coif	red dragonhide@55	cd6bef4356a7e1c4b07c54ca9899451e8ae0c7a48ada775a355e4fdbb93b04bf
2501	2	55	4	28	0	Red dragonhide body	red dragonhide@55	9792ef68ff8a235996828d3dff203a4aa48c2b78a5f04e4c9ecd31637257de21
2495	2	55	7	28	0	Red dragonhide chaps	red dragonhide@55	3e8f8a3b18c7b1cfd1a313e2e7d033976a2755d4f7b43782120e01c6e9ab0385
41214	2	55	10	28	0	Red dragonhide boots	red dragonhide@55	c4f96b375cd82e635ff66af1f5ad5c714df632757a3f12ba5a22b6cb12d62c43
10083	2	55	9	28	0	Red spiky vambraces	red spiky vambraces@55	8fc8c845a3ae64249c86ada6f8f368f7991a49cfd74b9323e190beabb68a7fdc
41630	2	99	13	10000	1	Diamond bakriminel bolts (e)	diamond bakriminel bolts (e)@99	168cecf5b010dbf79e3053214fbb703a43422e43512533d56b69766ab14fa25c
41631	2	99	13	10000	1	Dragonstone bakriminel bolts (e)	dragonstone bakriminel bolts (e)@99	d1cca9380259431db5e305f7085609cbb8f64d61a2bc4d80474fc59b0353095e
41627	2	99	13	10000	1	Emerald bakriminel bolts (e)	emerald bakriminel bolts (e)@99	1ed0335de038a9a191476f8a3eed66d3ae793b61da56ec13c67561b627717a8d
41633	2	99	13	10000	1	Hydrix bakriminel bolts (e)	hydrix bakriminel bolts (e)@99	495501d0d6781af87e3878ec22395e4a1fe0cf5fdd6f20dd2111111ad3f985ca
41625	2	99	13	10000	1	Jade bakriminel bolts (e)	jade bakriminel bolts (e)@99	b60125744c0dac653520c4406b57c23a9e6286973c440489e1d1a2259e45f964
41632	2	99	13	10000	1	Onyx bakriminel bolts (e)	onyx bakriminel bolts (e)@99	cf8ed696e719526d8e116efb4dfac98857a1de8c4137e3e76c30f90ce267d49c
41623	2	99	13	10000	1	Opal bakriminel bolts (e)	opal bakriminel bolts (e)@99	1d3a38e1d0067cf9e295b9922aef3015fa8becd2d791d15e982ffa63c056448f
41626	2	99	13	10000	1	Pearl bakriminel bolts (e)	pearl bakriminel bolts (e)@99	f1cd9a833c0d58f9d6ccff922434dfd4e26d7ffbb4671005be5ddae1b9f8af95
58036	2	99	13	10000	1	Primal arrow	primal arrow@99	39f4330568cbf1dbfbb02b6545767bec188542ce9b44706e8bd014ea0263da89
58041	2	99	13	10000	1	Primal bolts	primal bolts@99	7df3ecf1caae1fe66a62c9fd78215f85556fbc9956d4bf40b63cc579d925a1a2
41628	2	99	13	10000	1	Red topaz bakriminel bolts (e)	red topaz bakriminel bolts (e)@99	25b43c3d9863c9f303322948b3b4c0fd0780e6c861d316a27db0cab01ea47b4c
41629	2	99	13	10000	1	Ruby bakriminel bolts (e)	ruby bakriminel bolts (e)@99	530dadd48b2606051ba52ef0b4cbd43dcf58ecf5c7713d01e78f75268c7c5f18
16477	2	99	13	10000	1	Sagittarian arrows	sagittarian arrows@99	08b36c08ae5e61368722279cb7ed3008ed60e542bad28abf8fd0e2100d874c8d
41624	2	99	13	10000	1	Sapphire bakriminel bolts (e)	sapphire bakriminel bolts (e)@99	6dc6d27da963214a8eb6f1f54e4432869b6a2e801745560fd121c1ef49d321d3
53065	2	95	13	10000	1	Bik arrow	bik arrow@95	1011206138cb2891b7754923367d5e140b8e1cd38a49e5372ee9c92dc6f644e9
52299	2	95	13	10000	1	Deathspore arrows	deathspore arrows@95	9d2ec5bfdeac2b22d0e92a99215b42aa5230eab50dbe56710b7cb79dfbd02409
53038	2	95	13	10000	1	Dinarrow	dinarrow@95	da0cfe3cc03c356ac942353e551e6afcda6387dacef6b8c696db645e5e18ced2
53055	2	95	13	10000	1	Ful arrow	ful arrow@95	353dc56d92dbd8ade9e5f6e4d793e6a955ff08743f2715985f1e4e534ea18516
53050	2	95	13	10000	1	Jas demonbane arrow	jas demonbane arrow@95	6c49c938f414c97fae8bacb4cb3ff3f99d5baa82f3d567976b52585a2d3f9bd1
53043	2	95	13	10000	1	Jas dragonbane arrow	jas dragonbane arrow@95	e1ebb214ace9c095723dcc71d659086042ff23c41872d43755f38b762a93f0a1
28465	2	90	13	10000	1	Ascension bolts	ascension bolts@90	db46667434a77cff80f9262702a5584f29673823c4371d18e0e297596cb2ea0b
16755	3	99	0	28	0	Celestial hood	celestial@99	ccd378bb2156b6cfa68f74977e4f6a195350676477044a3adf77240e19cfc01a
17237	3	99	4	28	0	Celestial robe top	celestial@99	936d005c3a46dc563707e437493afb77339769c7b468b0e2e3a90fbe1b40eea9
16865	3	99	7	28	0	Celestial robe bottom	celestial@99	5315823cfdc8e6ea6d81b61cb86c8346a721c3bcbea96f0a5ab68e899b4d3eb0
17171	3	99	9	28	0	Celestial gloves	celestial@99	68b1347ea0656354710497f159a4d214f1e42d489aaf3bc7694e1e184554f940
16931	3	99	10	28	0	Celestial shoes	celestial@99	12ae7600055c2ed4f0568b00ddfd5e8e12cc9a457da97ccc67c2f8aa5af403ff
59104	3	99	0	28	0	Masterwork magic hat	masterwork@99	ef8548305f402a167d08462b892d2e8f97b02e5908256d53f49acf665be59880
59114	3	99	4	28	0	Masterwork magic robe top	masterwork@99	242b030f932d3b9630b3b033bad9ff9c840834d3597875cf7bb56b9f27eff5e1
59108	3	99	7	28	0	Masterwork magic robe bottom	masterwork@99	4b89bfa9fe364d1235397d2e4a19b1eb2532213dd92feac0695683a281318526
59100	3	99	9	28	0	Masterwork magic gloves	masterwork@99	ab46729cba80d94fb9ecf34c60504f14cbe6c9c4a7622b114ed30a28dc7ba9a6
59096	3	99	10	28	0	Masterwork magic boots	masterwork@99	4f4e8dc4caecb87c6184fc1a4a281bb444b9c1fca82159a3472f27a50746e2bb
59048	3	99	0	28	0	Starbloom hat + 5	starbloom + 5@99	0dabfc39d01577428bdd0315c75046f2f48802defa32f00170f8d6bb508e016d
59072	3	99	4	28	0	Starbloom robe top + 5	starbloom + 5@99	0e960d1678f28ed1358cb03f3c8e77ae4b99d396fffc4621bc956d8b2c847204
59060	3	99	7	28	0	Starbloom robe bottom + 5	starbloom + 5@99	176d60c552733e3fde781c76962c07e3a8ebb208851d865fbc5a3fb46033c820
59036	3	99	9	28	0	Starbloom gloves + 5	starbloom + 5@99	4b97131ea4381c49299648e9041ea78f33f95b92a495a15c50da98cbe154cd45
59024	3	99	10	28	0	Starbloom boots + 5	starbloom + 5@99	1933c9267beb37df52a82d149e3c13c2575d049251d0badf851e5ac6ab6acab5
17017	3	99	3	28	0	Celestial catalytic staff	celestial catalytic dual wield@99	902f3102f413061b824d12a97ff4b185bac2a12a08a0022974e40262d31d62f7
